date,siteclust,subregion,lon,lat,dhw
2023-06-07,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,0
2023-06-07,65,Middle Keys,-80.6175075,24.90038,0
2023-06-07,66,Biscayne,-80.10287,25.53167,0
2023-06-07,67,Biscayne,-80.172505,25.35629,0
2023-06-07,68,Biscayne,-80.17822,25.33529,0
2023-06-07,7,Upper Keys,-80.281991,25.159758,0
2023-06-07,8,Middle Keys,-80.45652223333333,24.960605333333334,0
2023-06-07,9,Upper Keys,-80.26312043214286,25.148446528571426,0
2023-06-08,1,Upper Keys,-80.21065787388889,25.22146261977778,0
2023-06-08,10,Upper Keys,-80.3502695,25.0337599,0
2023-06-08,11,Upper Keys,-80.30377966666667,25.112720216666666,0
2023-06-08,12,Upper Keys,-80.29363458333333,25.134927492105263,0
2023-06-08,13,Middle Keys,-80.484465,24.939072,0
2023-06-08,14,Upper Keys,-80.37158037500001,25.0137503375,0
2023-06-08,15,Upper Keys,-80.243,25.2092,0
2023-06-08,16,Upper Keys,-80.405216,25.01575,0
2023-06-08,17,Upper Keys,-80.2191835234375,25.209177501875,0
2023-06-08,18,Upper Keys,-80.266,25.171266,0
2023-06-08,19,Upper Keys,-80.2088667,25.2807167,0
2023-06-08,2,Lower Keys,-81.84418155555555,24.46009533333333,0
2023-06-08,20,Upper Keys,-80.24255788333333,25.186216616666666,0
2023-06-08,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,0
2023-06-08,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,0
2023-06-08,23,Biscayne,-80.1861780047814,25.317226179867,0
2023-06-08,24,Biscayne,-80.16031,25.3732,0
2023-06-08,25,Lower Keys,-81.37904,24.553425,0
2023-06-08,26,Lower Keys,-81.472025,24.5333225,0
2023-06-08,27,Lower Keys,-81.54748363636364,24.516484545454546,0
2023-06-08,28,Lower Keys,-81.5935,24.50599,0
2023-06-08,29,Lower Keys,-81.76455999999999,24.471865,0
2023-06-08,3,Lower Keys,-81.386315,24.614938333333335,0
2023-06-08,30,Lower Keys,-81.9258,24.444805000000002,0
2023-06-08,31,Lower Keys,-81.90785,24.45692,0
2023-06-08,32,Lower Keys,-81.65581,24.493776666666665,0
2023-06-08,33,Lower Keys,-81.485742,24.530938,0
2023-06-08,34,Lower Keys,-81.36317,24.62133,NA
2023-06-08,35,Middle Keys,-80.96599,24.68441,0
2023-06-08,36,Lower Keys,-81.44109888888889,24.540693333333333,0
2023-06-08,37,Lower Keys,-81.50222777777778,24.5262,0
2023-06-08,38,Lower Keys,-81.739744,24.474934,0
2023-06-08,39,Lower Keys,-81.67159,24.48972,0
2023-06-08,4,Upper Keys,-80.41520614285714,24.986858335714285,0
2023-06-08,40,Lower Keys,-81.570164,24.51006,0
2023-06-08,41,Lower Keys,-81.63146,24.499615,0
2023-06-08,42,Lower Keys,-81.52017,24.522404,0
2023-06-08,43,Lower Keys,-81.87914,24.454845,0
2023-06-08,44,Middle Keys,-80.73689,24.77622,0
2023-06-08,45,Lower Keys,-81.451145,24.53896,0
2023-06-08,46,Lower Keys,-81.70589444444444,24.482108888888888,0
2023-06-08,47,Broward-Miami,-80.1100105872521,25.997518832866962,0
2023-06-08,48,Broward-Miami,-80.1066370010376,26.013216018676758,0
2023-06-08,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-06-08,5,Middle Keys,-81.11055108108108,24.626045675675677,0
2023-06-08,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-06-08,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-06-08,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-06-08,53,Broward-Miami,-80.098114013671875,26.109182834625244,0
2023-06-08,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-06-08,55,Broward-Miami,-80.10639381408691,26.06255006790161,0
2023-06-08,56,Broward-Miami,-80.11518096923828,25.976316452026367,0
2023-06-08,57,Biscayne,-80.09595111111112,25.641212222222222,0
2023-06-08,58,Biscayne,-80.1385375,25.475755,0
2023-06-08,59,Broward-Miami,-80.10703,25.83403,0
2023-06-08,6,Lower Keys,-81.40537463414634,24.546137073170733,0
2023-06-08,60,Biscayne,-80.09989,25.7277,0
2023-06-08,61,Biscayne,-80.10125625,25.5656675,0
2023-06-08,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,0
2023-06-08,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,0
2023-06-08,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,0
2023-06-08,65,Middle Keys,-80.6175075,24.90038,0
2023-06-08,66,Biscayne,-80.10287,25.53167,0
2023-06-08,67,Biscayne,-80.172505,25.35629,0
2023-06-08,68,Biscayne,-80.17822,25.33529,0
2023-06-08,7,Upper Keys,-80.281991,25.159758,0
2023-06-08,8,Middle Keys,-80.45652223333333,24.960605333333334,0
2023-06-08,9,Upper Keys,-80.26312043214286,25.148446528571426,0
2023-06-09,1,Upper Keys,-80.21065787388889,25.22146261977778,0
2023-06-09,10,Upper Keys,-80.3502695,25.0337599,0
2023-06-09,11,Upper Keys,-80.30377966666667,25.112720216666666,0
2023-06-09,12,Upper Keys,-80.29363458333333,25.134927492105263,0
2023-06-09,13,Middle Keys,-80.484465,24.939072,0
2023-06-09,14,Upper Keys,-80.37158037500001,25.0137503375,0
2023-06-09,15,Upper Keys,-80.243,25.2092,0
2023-06-09,16,Upper Keys,-80.405216,25.01575,0
2023-06-09,17,Upper Keys,-80.2191835234375,25.209177501875,0
2023-06-09,18,Upper Keys,-80.266,25.171266,0
2023-06-09,19,Upper Keys,-80.2088667,25.2807167,0
2023-06-09,2,Lower Keys,-81.84418155555555,24.46009533333333,0
2023-06-09,20,Upper Keys,-80.24255788333333,25.186216616666666,0
2023-06-09,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,0
2023-06-09,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,0
2023-06-09,23,Biscayne,-80.1861780047814,25.317226179867,0
2023-06-09,24,Biscayne,-80.16031,25.3732,0
2023-06-09,25,Lower Keys,-81.37904,24.553425,0
2023-06-09,26,Lower Keys,-81.472025,24.5333225,0
2023-06-09,27,Lower Keys,-81.54748363636364,24.516484545454546,0
2023-06-09,28,Lower Keys,-81.5935,24.50599,0
2023-06-09,29,Lower Keys,-81.76455999999999,24.471865,0
2023-06-09,3,Lower Keys,-81.386315,24.614938333333335,0
2023-06-09,30,Lower Keys,-81.9258,24.444805000000002,0
2023-06-09,31,Lower Keys,-81.90785,24.45692,0
2023-06-09,32,Lower Keys,-81.65581,24.493776666666665,0
2023-06-09,33,Lower Keys,-81.485742,24.530938,0
2023-06-09,34,Lower Keys,-81.36317,24.62133,NA
2023-06-09,35,Middle Keys,-80.96599,24.68441,0
2023-06-09,36,Lower Keys,-81.44109888888889,24.540693333333333,0
2023-06-09,37,Lower Keys,-81.50222777777778,24.5262,0
2023-06-09,38,Lower Keys,-81.739744,24.474934,0
2023-06-09,39,Lower Keys,-81.67159,24.48972,0
2023-06-09,4,Upper Keys,-80.41520614285714,24.986858335714285,0
2023-06-09,40,Lower Keys,-81.570164,24.51006,0
2023-06-09,41,Lower Keys,-81.63146,24.499615,0
2023-06-09,42,Lower Keys,-81.52017,24.522404,0
2023-06-09,43,Lower Keys,-81.87914,24.454845,0
2023-06-09,44,Middle Keys,-80.73689,24.77622,0
2023-06-09,45,Lower Keys,-81.451145,24.53896,0
2023-06-09,46,Lower Keys,-81.70589444444444,24.482108888888888,0
2023-06-09,47,Broward-Miami,-80.1100105872521,25.997518832866962,0
2023-06-09,48,Broward-Miami,-80.1066370010376,26.013216018676758,0
2023-06-09,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-06-09,5,Middle Keys,-81.11055108108108,24.626045675675677,0
2023-06-09,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-06-09,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-06-09,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-06-09,53,Broward-Miami,-80.098114013671875,26.109182834625244,0
2023-06-09,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-06-09,55,Broward-Miami,-80.10639381408691,26.06255006790161,0
2023-06-09,56,Broward-Miami,-80.11518096923828,25.976316452026367,0
2023-06-09,57,Biscayne,-80.09595111111112,25.641212222222222,0
2023-06-09,58,Biscayne,-80.1385375,25.475755,0
2023-06-09,59,Broward-Miami,-80.10703,25.83403,0
2023-06-09,6,Lower Keys,-81.40537463414634,24.546137073170733,0
2023-06-09,60,Biscayne,-80.09989,25.7277,0
2023-06-09,61,Biscayne,-80.10125625,25.5656675,0
2023-06-09,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,0
2023-06-09,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,0
2023-06-09,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,0
2023-06-09,65,Middle Keys,-80.6175075,24.90038,0
2023-06-09,66,Biscayne,-80.10287,25.53167,0
2023-06-09,67,Biscayne,-80.172505,25.35629,0
2023-06-09,68,Biscayne,-80.17822,25.33529,0
2023-06-09,7,Upper Keys,-80.281991,25.159758,0
2023-06-09,8,Middle Keys,-80.45652223333333,24.960605333333334,0
2023-06-09,9,Upper Keys,-80.26312043214286,25.148446528571426,0
2023-06-10,1,Upper Keys,-80.21065787388889,25.22146261977778,0
2023-06-10,10,Upper Keys,-80.3502695,25.0337599,0
2023-06-10,11,Upper Keys,-80.30377966666667,25.112720216666666,0
2023-06-10,12,Upper Keys,-80.29363458333333,25.134927492105263,0
2023-06-10,13,Middle Keys,-80.484465,24.939072,0
2023-06-10,14,Upper Keys,-80.37158037500001,25.0137503375,0
2023-06-10,15,Upper Keys,-80.243,25.2092,0
2023-06-10,16,Upper Keys,-80.405216,25.01575,0
2023-06-10,17,Upper Keys,-80.2191835234375,25.209177501875,0
2023-06-10,18,Upper Keys,-80.266,25.171266,0
2023-06-10,19,Upper Keys,-80.2088667,25.2807167,0
2023-06-10,2,Lower Keys,-81.84418155555555,24.46009533333333,0
2023-06-10,20,Upper Keys,-80.24255788333333,25.186216616666666,0
2023-06-10,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,0
2023-06-10,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,0
2023-06-10,23,Biscayne,-80.1861780047814,25.317226179867,0
2023-06-10,24,Biscayne,-80.16031,25.3732,0
2023-06-10,25,Lower Keys,-81.37904,24.553425,0
2023-06-10,26,Lower Keys,-81.472025,24.5333225,0
2023-06-10,27,Lower Keys,-81.54748363636364,24.516484545454546,0
2023-06-10,28,Lower Keys,-81.5935,24.50599,0
2023-06-10,29,Lower Keys,-81.76455999999999,24.471865,0
2023-06-10,3,Lower Keys,-81.386315,24.614938333333335,0
2023-06-10,30,Lower Keys,-81.9258,24.444805000000002,0
2023-06-10,31,Lower Keys,-81.90785,24.45692,0
2023-06-10,32,Lower Keys,-81.65581,24.493776666666665,0
2023-06-10,33,Lower Keys,-81.485742,24.530938,0
2023-06-10,34,Lower Keys,-81.36317,24.62133,NA
2023-06-10,35,Middle Keys,-80.96599,24.68441,0
2023-06-10,36,Lower Keys,-81.44109888888889,24.540693333333333,0
2023-06-10,37,Lower Keys,-81.50222777777778,24.5262,0
2023-06-10,38,Lower Keys,-81.739744,24.474934,0
2023-06-10,39,Lower Keys,-81.67159,24.48972,0
2023-06-10,4,Upper Keys,-80.41520614285714,24.986858335714285,0
2023-06-10,40,Lower Keys,-81.570164,24.51006,0
2023-06-10,41,Lower Keys,-81.63146,24.499615,0
2023-06-10,42,Lower Keys,-81.52017,24.522404,0
2023-06-10,43,Lower Keys,-81.87914,24.454845,0
2023-06-10,44,Middle Keys,-80.73689,24.77622,0
2023-06-10,45,Lower Keys,-81.451145,24.53896,0
2023-06-10,46,Lower Keys,-81.70589444444444,24.482108888888888,0
2023-06-10,47,Broward-Miami,-80.1100105872521,25.997518832866962,0
2023-06-10,48,Broward-Miami,-80.1066370010376,26.013216018676758,0
2023-06-10,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-06-10,5,Middle Keys,-81.11055108108108,24.626045675675677,0
2023-06-10,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-06-10,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-06-10,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-06-10,53,Broward-Miami,-80.098114013671875,26.109182834625244,0
2023-06-10,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-06-10,55,Broward-Miami,-80.10639381408691,26.06255006790161,0
2023-06-10,56,Broward-Miami,-80.11518096923828,25.976316452026367,0
2023-06-10,57,Biscayne,-80.09595111111112,25.641212222222222,0
2023-06-10,58,Biscayne,-80.1385375,25.475755,0
2023-06-10,59,Broward-Miami,-80.10703,25.83403,0
2023-06-10,6,Lower Keys,-81.40537463414634,24.546137073170733,0
2023-06-10,60,Biscayne,-80.09989,25.7277,0
2023-06-10,61,Biscayne,-80.10125625,25.5656675,0
2023-06-10,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,0
2023-06-10,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,0
2023-06-10,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,0
2023-06-10,65,Middle Keys,-80.6175075,24.90038,0
2023-06-10,66,Biscayne,-80.10287,25.53167,0
2023-06-10,67,Biscayne,-80.172505,25.35629,0
2023-06-10,68,Biscayne,-80.17822,25.33529,0
2023-06-10,7,Upper Keys,-80.281991,25.159758,0
2023-06-10,8,Middle Keys,-80.45652223333333,24.960605333333334,0
2023-06-10,9,Upper Keys,-80.26312043214286,25.148446528571426,0
2023-06-11,1,Upper Keys,-80.21065787388889,25.22146261977778,0
2023-06-11,10,Upper Keys,-80.3502695,25.0337599,0
2023-06-11,11,Upper Keys,-80.30377966666667,25.112720216666666,0
2023-06-11,12,Upper Keys,-80.29363458333333,25.134927492105263,0
2023-06-11,13,Middle Keys,-80.484465,24.939072,0
2023-06-11,14,Upper Keys,-80.37158037500001,25.0137503375,0
2023-06-11,15,Upper Keys,-80.243,25.2092,0
2023-06-11,16,Upper Keys,-80.405216,25.01575,0
2023-06-11,17,Upper Keys,-80.2191835234375,25.209177501875,0
2023-06-11,18,Upper Keys,-80.266,25.171266,0
2023-06-11,19,Upper Keys,-80.2088667,25.2807167,0
2023-06-11,2,Lower Keys,-81.84418155555555,24.46009533333333,0
2023-06-11,20,Upper Keys,-80.24255788333333,25.186216616666666,0
2023-06-11,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,0
2023-06-11,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,0
2023-06-11,23,Biscayne,-80.1861780047814,25.317226179867,0
2023-06-11,24,Biscayne,-80.16031,25.3732,0
2023-06-11,25,Lower Keys,-81.37904,24.553425,0
2023-06-11,26,Lower Keys,-81.472025,24.5333225,0
2023-06-11,27,Lower Keys,-81.54748363636364,24.516484545454546,0
2023-06-11,28,Lower Keys,-81.5935,24.50599,0
2023-06-11,29,Lower Keys,-81.76455999999999,24.471865,0
2023-06-11,3,Lower Keys,-81.386315,24.614938333333335,0
2023-06-11,30,Lower Keys,-81.9258,24.444805000000002,0
2023-06-11,31,Lower Keys,-81.90785,24.45692,0
2023-06-11,32,Lower Keys,-81.65581,24.493776666666665,0
2023-06-11,33,Lower Keys,-81.485742,24.530938,0
2023-06-11,34,Lower Keys,-81.36317,24.62133,NA
2023-06-11,35,Middle Keys,-80.96599,24.68441,0
2023-06-11,36,Lower Keys,-81.44109888888889,24.540693333333333,0
2023-06-11,37,Lower Keys,-81.50222777777778,24.5262,0
2023-06-11,38,Lower Keys,-81.739744,24.474934,0
2023-06-11,39,Lower Keys,-81.67159,24.48972,0
2023-06-11,4,Upper Keys,-80.41520614285714,24.986858335714285,0
2023-06-11,40,Lower Keys,-81.570164,24.51006,0
2023-06-11,41,Lower Keys,-81.63146,24.499615,0
2023-06-11,42,Lower Keys,-81.52017,24.522404,0
2023-06-11,43,Lower Keys,-81.87914,24.454845,0
2023-06-11,44,Middle Keys,-80.73689,24.77622,0
2023-06-11,45,Lower Keys,-81.451145,24.53896,0
2023-06-11,46,Lower Keys,-81.70589444444444,24.482108888888888,0
2023-06-11,47,Broward-Miami,-80.1100105872521,25.997518832866962,0
2023-06-11,48,Broward-Miami,-80.1066370010376,26.013216018676758,0
2023-06-11,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-06-11,5,Middle Keys,-81.11055108108108,24.626045675675677,0
2023-06-11,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-06-11,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-06-11,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-06-11,53,Broward-Miami,-80.098114013671875,26.109182834625244,0
2023-06-11,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-06-11,55,Broward-Miami,-80.10639381408691,26.06255006790161,0
2023-06-11,56,Broward-Miami,-80.11518096923828,25.976316452026367,0
2023-06-11,57,Biscayne,-80.09595111111112,25.641212222222222,0
2023-06-11,58,Biscayne,-80.1385375,25.475755,0
2023-06-11,59,Broward-Miami,-80.10703,25.83403,0
2023-06-11,6,Lower Keys,-81.40537463414634,24.546137073170733,0
2023-06-11,60,Biscayne,-80.09989,25.7277,0
2023-06-11,61,Biscayne,-80.10125625,25.5656675,0
2023-06-11,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,0
2023-06-11,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,0
2023-06-11,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,0
2023-06-11,65,Middle Keys,-80.6175075,24.90038,0
2023-06-11,66,Biscayne,-80.10287,25.53167,0
2023-06-11,67,Biscayne,-80.172505,25.35629,0
2023-06-11,68,Biscayne,-80.17822,25.33529,0
2023-06-11,7,Upper Keys,-80.281991,25.159758,0
2023-06-11,8,Middle Keys,-80.45652223333333,24.960605333333334,0
2023-06-11,9,Upper Keys,-80.26312043214286,25.148446528571426,0
2023-06-12,1,Upper Keys,-80.21065787388889,25.22146261977778,0
2023-06-12,10,Upper Keys,-80.3502695,25.0337599,0
2023-06-12,11,Upper Keys,-80.30377966666667,25.112720216666666,0
2023-06-12,12,Upper Keys,-80.29363458333333,25.134927492105263,0
2023-06-12,13,Middle Keys,-80.484465,24.939072,0
2023-06-12,14,Upper Keys,-80.37158037500001,25.0137503375,0
2023-06-12,15,Upper Keys,-80.243,25.2092,0
2023-06-12,16,Upper Keys,-80.405216,25.01575,0
2023-06-12,17,Upper Keys,-80.2191835234375,25.209177501875,0
2023-06-12,18,Upper Keys,-80.266,25.171266,0
2023-06-12,19,Upper Keys,-80.2088667,25.2807167,0
2023-06-12,2,Lower Keys,-81.84418155555555,24.46009533333333,0
2023-06-12,20,Upper Keys,-80.24255788333333,25.186216616666666,0
2023-06-12,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,0
2023-06-12,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,0
2023-06-12,23,Biscayne,-80.1861780047814,25.317226179867,0
2023-06-12,24,Biscayne,-80.16031,25.3732,0
2023-06-12,25,Lower Keys,-81.37904,24.553425,0
2023-06-12,26,Lower Keys,-81.472025,24.5333225,0
2023-06-12,27,Lower Keys,-81.54748363636364,24.516484545454546,0
2023-06-12,28,Lower Keys,-81.5935,24.50599,0
2023-06-12,29,Lower Keys,-81.76455999999999,24.471865,0
2023-06-12,3,Lower Keys,-81.386315,24.614938333333335,0
2023-06-12,30,Lower Keys,-81.9258,24.444805000000002,0
2023-06-12,31,Lower Keys,-81.90785,24.45692,0
2023-06-12,32,Lower Keys,-81.65581,24.493776666666665,0
2023-06-12,33,Lower Keys,-81.485742,24.530938,0
2023-06-12,34,Lower Keys,-81.36317,24.62133,NA
2023-06-12,35,Middle Keys,-80.96599,24.68441,0
2023-06-12,36,Lower Keys,-81.44109888888889,24.540693333333333,0
2023-06-12,37,Lower Keys,-81.50222777777778,24.5262,0
2023-06-12,38,Lower Keys,-81.739744,24.474934,0
2023-06-12,39,Lower Keys,-81.67159,24.48972,0
2023-06-12,4,Upper Keys,-80.41520614285714,24.986858335714285,0
2023-06-12,40,Lower Keys,-81.570164,24.51006,0
2023-06-12,41,Lower Keys,-81.63146,24.499615,0
2023-06-12,42,Lower Keys,-81.52017,24.522404,0
2023-06-12,43,Lower Keys,-81.87914,24.454845,0
2023-06-12,44,Middle Keys,-80.73689,24.77622,0
2023-06-12,45,Lower Keys,-81.451145,24.53896,0
2023-06-12,46,Lower Keys,-81.70589444444444,24.482108888888888,0
2023-06-12,47,Broward-Miami,-80.1100105872521,25.997518832866962,0
2023-06-12,48,Broward-Miami,-80.1066370010376,26.013216018676758,0
2023-06-12,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-06-12,5,Middle Keys,-81.11055108108108,24.626045675675677,0
2023-06-12,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-06-12,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-06-12,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-06-12,53,Broward-Miami,-80.098114013671875,26.109182834625244,0
2023-06-12,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-06-12,55,Broward-Miami,-80.10639381408691,26.06255006790161,0
